# The two columns are:
#
# ln(Mh) [Msun]          dn/dln(Mh) [# of halos per Mpc^3 per lnMh]
#
# you can read this data by:
#
# import numpy as np
# lnMh_arr, dndlnMh_arr = np.genfromtxt("hmf.dat", unpack=True)
#
2.589830658106680872e+01 7.764078770279184832e-03
2.595221325548472890e+01 7.402145905300087231e-03
2.600611992990264909e+01 7.057114352382785026e-03
2.606002660432056928e+01 6.728190308288534670e-03
2.611393327873848946e+01 6.414617499487927643e-03
2.616783995315641320e+01 6.115675395910405258e-03
2.622174662757433339e+01 5.830677510406926181e-03
2.627565330199225357e+01 5.558969779711391349e-03
2.632955997641017376e+01 5.299929022925599018e-03
2.638346665082809395e+01 5.052961473877524805e-03
2.643737332524601413e+01 4.817501383683750645e-03
2.649127999966393432e+01 4.593009690191171036e-03
2.654518667408185451e+01 4.378972751032111574e-03
2.659909334849977469e+01 4.174901137242402298e-03
2.665300002291769488e+01 3.980328484507415950e-03
2.670690669733562217e+01 3.794810399264751059e-03
2.676081337175354236e+01 3.617923417026574617e-03
2.681472004617146254e+01 3.449264010396935112e-03
2.686862672058938273e+01 3.288447644398998469e-03
2.692253339500730291e+01 3.135107876844556857e-03
2.697644006942522665e+01 2.988895501565489322e-03
2.703034674384314684e+01 2.849477732472775141e-03
2.708425341826106703e+01 2.716537426463191789e-03
2.713816009267898721e+01 2.589772343323921977e-03
2.719206676709690740e+01 2.468894440862632982e-03
2.724597344151482758e+01 2.353629203564550944e-03
2.729988011593274777e+01 2.243715003184031456e-03
2.735378679035066796e+01 2.138902489744942334e-03
2.740769346476858814e+01 2.038954011474456741e-03
2.746160013918650833e+01 1.943643062321176321e-03
2.751550681360443207e+01 1.852753755702701323e-03
2.756941348802235225e+01 1.766080323262760043e-03
2.762332016244027244e+01 1.683426637419706013e-03
2.767722683685819263e+01 1.604605756584064112e-03
2.773113351127611281e+01 1.529439491958737478e-03
2.778504018569403655e+01 1.457757994893934660e-03
2.783894686011195674e+01 1.389399363814781832e-03
2.789285353452988048e+01 1.324209269790234877e-03
2.794676020894780066e+01 1.262040599853006323e-03
2.800066688336572085e+01 1.202753117227929385e-03
2.805457355778364104e+01 1.146213137658323418e-03
2.810848023220156122e+01 1.092293221064296466e-03
2.816238690661948141e+01 1.040871877811739600e-03
2.821629358103740159e+01 9.918332888812697243e-04
2.827020025545532178e+01 9.450670392861426541e-04
2.832410692987324552e+01 9.004678641074217484e-04
2.837801360429116571e+01 8.579354065444231171e-04
2.843192027870908589e+01 8.173739874034752087e-04
2.848582695312700608e+01 7.786923854934085613e-04
2.853973362754492626e+01 7.418036283983350755e-04
2.859364030196285000e+01 7.066247931358776019e-04
2.864754697638077019e+01 6.730768162375483539e-04
2.870145365079869038e+01 6.410843127949810956e-04
2.875536032521661056e+01 6.105754040521683794e-04
2.880926699963453075e+01 5.814815531332604521e-04
2.886317367405245093e+01 5.537374085245870981e-04
2.891708034847037112e+01 5.272806549369814721e-04
2.897098702288829131e+01 5.020518712021835228e-04
2.902489369730621149e+01 4.779943948684883619e-04
2.907880037172413168e+01 4.550541931761650435e-04
2.913270704614205542e+01 4.331797401118308243e-04
2.918661372055997560e+01 4.123218992532304717e-04
2.924052039497789579e+01 3.924338121280333629e-04
2.929442706939581598e+01 3.734707918280346598e-04
2.934833374381373616e+01 3.553902216274121935e-04
2.940224041823166345e+01 3.381514583689376090e-04
2.945614709264958364e+01 3.217157403917968411e-04
2.951005376706750383e+01 3.060460997867320765e-04
2.956396044148542401e+01 2.911072787729062110e-04
2.961786711590334420e+01 2.768656500008163544e-04
2.967177379032126439e+01 2.632891405974335905e-04
2.972568046473918457e+01 2.503471597742361527e-04
2.977958713915710476e+01 2.380105298311310964e-04
2.983349381357502494e+01 2.262514203951224807e-04
2.988740048799294513e+01 2.150432857406793486e-04
2.994130716241086532e+01 2.043608050467131865e-04
2.999521383682878906e+01 1.941798254507844654e-04
3.004912051124670924e+01 1.844773077686613888e-04
3.010302718566462943e+01 1.752312747537874873e-04
3.015693386008254961e+01 1.664207617755635775e-04
3.021084053450047335e+01 1.580257698041744041e-04
3.026474720891839354e+01 1.500272205909563140e-04
3.031865388333631373e+01 1.424069139426436029e-04
3.037256055775423391e+01 1.351474869893342062e-04
3.042646723217215410e+01 1.282323753532367615e-04
3.048037390659007428e+01 1.216457761279677940e-04
3.053428058100799447e+01 1.153726125833086835e-04
3.058818725542591466e+01 1.093985005141848111e-04
3.064209392984383484e+01 1.037097161565078273e-04
3.069600060426175503e+01 9.829316559585030762e-05
3.074990727867967522e+01 9.313635559915312099e-05
3.080381395309760251e+01 8.822736580209325431e-05
3.085772062751552269e+01 8.355482218863335834e-05
3.091162730193344288e+01 7.910787180205883435e-05
3.096553397635136307e+01 7.487615862941059792e-05
3.101944065076928680e+01 7.084980060428012203e-05
3.107334732518720699e+01 6.701936767582476664e-05
3.112725399960512718e+01 6.337586089335540517e-05
3.118116067402304736e+01 5.991069245943651204e-05
3.123506734844096755e+01 5.661566670576752421e-05
3.128897402285888774e+01 5.348296194876337557e-05
3.134288069727680792e+01 5.050511318367892610e-05
3.139678737169472811e+01 4.767499557797656338e-05
3.145069404611264829e+01 4.498580872664607964e-05
3.150460072053056848e+01 4.243106163391606385e-05
3.155850739494848867e+01 4.000455838743063213e-05
3.161241406936641241e+01 3.770038449267281604e-05
3.166632074378433259e+01 3.551289383694222778e-05
3.172022741820225278e+01 3.343669625353124577e-05
3.177413409262017296e+01 3.146664565846877409e-05
3.182804076703809670e+01 2.959782873307751169e-05
3.188194744145601689e+01 2.782555412729706903e-05
3.193585411587393708e+01 2.614534215975120339e-05
3.198976079029185726e+01 2.455291499162996706e-05
3.204366746470977745e+01 2.304418725275283894e-05
3.209757413912770119e+01 2.161525709913129676e-05
3.215148081354561782e+01 2.026239768228968021e-05
3.220538748796354156e+01 1.898204901182803201e-05
3.225929416238145819e+01 1.777081019327958291e-05
3.231320083679938193e+01 1.662543202452628551e-05
3.236710751121729857e+01 1.554280993466584192e-05
3.242101418563522230e+01 1.451997725012226852e-05
3.247492086005314604e+01 1.355409877352436428e-05
3.252882753447106268e+01 1.264246466163244234e-05
3.258273420888898642e+01 1.178248458927563485e-05
3.263664088330691015e+01 1.097168218693474479e-05
3.269054755772483389e+01 1.020768974022474596e-05
3.274445423214275053e+01 9.488243140170175968e-06
3.279836090656067427e+01 8.811177073698874782e-06
3.285226758097859090e+01 8.174420444343948820e-06
3.290617425539651464e+01 7.575992013647408148e-06
3.296008092981443127e+01 7.013996254272854152e-06
3.301398760423235501e+01 6.486619406236336759e-06
3.306789427865027164e+01 5.992125728159838430e-06
3.312180095306819538e+01 5.528853935797210463e-06
3.317570762748611202e+01 5.095213820487586564e-06
3.322961430190403576e+01 4.689683040523510896e-06
3.328352097632195949e+01 4.310804078738404417e-06
3.333742765073987613e+01 3.957181359906400456e-06
3.339133432515779987e+01 3.627478521811527347e-06
3.344524099957572361e+01 3.320415834054032290e-06
3.349914767399364024e+01 3.034767758889612741e-06
3.355305434841156398e+01 2.769360648542899506e-06
3.360696102282948061e+01 2.523070573591334361e-06
3.366086769724740435e+01 2.294821277126645856e-06
3.371477437166532098e+01 2.083582249478187506e-06
3.376868104608324472e+01 1.888366918337988650e-06
3.382258772050116136e+01 1.708230949163182742e-06
3.387649439491908510e+01 1.542270650717848016e-06
3.393040106933700173e+01 1.389621480598513686e-06
3.398430774375492547e+01 1.249456645540394764e-06
3.403821441817284921e+01 1.120985791226979590e-06
3.409212109259076584e+01 1.003453776243705820e-06
3.414602776700868958e+01 8.961395247102473932e-07
3.419993444142661332e+01 7.983549520192519097e-07
3.425384111584453706e+01 7.094439579884211023e-07
3.430774779026245369e+01 6.287814816188673334e-07
3.436165446468037743e+01 5.557726115397665590e-07
3.441556113909829406e+01 4.898517461209479831e-07
3.446946781351621780e+01 4.304817971578802523e-07
3.452337448793413444e+01 3.771534309774504121e-07
3.457728116235205817e+01 3.293843407991320388e-07
3.463118783676997481e+01 2.867185442073001717e-07
3.468509451118789855e+01 2.487256996670855025e-07
3.473900118560581518e+01 2.150004361471343076e-07
3.479290786002373892e+01 1.851616901088731295e-07
3.484681453444166266e+01 1.588520443884271803e-07
3.490072120885957929e+01 1.357370638386419576e-07
3.495462788327750303e+01 1.155046230174745907e-07
3.500853455769541966e+01 9.786422170839571934e-08
3.506244123211334340e+01 8.254628463529558318e-08
3.511634790653126714e+01 6.930144238764629086e-08
3.517025458094918378e+01 5.789979129351989054e-08
3.522416125536710751e+01 4.813013076110154402e-08
3.527806792978502415e+01 3.979917744084216669e-08
3.533197460420294789e+01 3.273075642626490897e-08
3.538588127862086452e+01 2.676497059369156563e-08
3.543978795303878826e+01 2.175735006038580593e-08
3.549369462745670489e+01 1.757798459451119212e-08
3.554760130187462863e+01 1.411064261569560156e-08
3.560150797629254527e+01 1.125188115820761172e-08
3.565541465071047611e+01 8.910151805782292378e-09
3.570932132512839274e+01 7.004908126148581412e-09
3.576322799954631648e+01 5.465720514198026001e-09
3.581713467396423312e+01 4.231404579164616465e-09
3.587104134838215685e+01 3.249169271390403461e-09
3.592494802280008059e+01 2.473790831742167865e-09
3.597885469721799723e+01 1.866818361411889054e-09
3.603276137163592097e+01 1.395816358051685836e-09
3.608666804605383760e+01 1.033648959291609515e-09
3.614057472047176134e+01 7.578098964543672954e-10
3.619448139488967797e+01 5.498013155686048518e-10
3.624838806930760171e+01 3.945637003052789883e-10
3.630229474372551834e+01 2.799581666068765367e-10
3.635620141814344208e+01 1.963014277630152946e-10
3.641010809256135872e+01 1.359527878263692964e-10
3.646401476697928246e+01 9.295164493708121675e-11
3.651792144139720619e+01 6.270320492696174450e-11
3.657182811581512283e+01 4.170944461596488942e-11
3.662573479023304657e+01 2.734184178234241091e-11
3.667964146465097031e+01 1.765201546249481876e-11
3.673354813906888694e+01 1.121619854543706553e-11
3.678745481348681068e+01 7.009389266282575229e-12
3.684136148790473442e+01 4.305086818277896528e-12
